area,occ_code,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse,h_pct25,h_median,h_pct75,a_pct25,a_median,a_pct75
27,47-2072,60.0,33.2,0.02,0.99,44.59,92750.0,3.8,42.91,43.97,48.93,89250.0,91460.0,101770.0
34,47-2072,70.0,26.4,0.016,0.83,36.29,75470.0,9.4,30.84,33.35,48.4,64140.0,69370.0,100670.0
37,47-2072,110.0,39.8,0.024,1.2,22.09,45940.0,4.9,19.0,22.0,24.5,39520.0,45760.0,50960.0
42,47-2072,50.0,19.5,0.008,0.41,40.21,83630.0,2.7,38.82,40.45,44.0,80740.0,84140.0,91510.0
45,47-2072,50.0,37.3,0.024,1.2,24.97,51950.0,5.3,21.04,26.95,27.54,43750.0,56060.0,57280.0
48,47-2072,260.0,21.1,0.019,0.97,28.86,60020.0,2.3,29.31,30.44,31.34,60960.0,63320.0,65190.0
51,47-2072,190.0,28.7,0.048,2.43,25.91,53880.0,2.9,22.81,24.07,27.57,47450.0,50060.0,57340.0
53,47-2072,160.0,42.5,0.046,2.31,46.51,96730.0,7.5,45.53,50.62,50.63,94700.0,105300.0,105310.0
56,47-2072,50.0,25.5,0.185,9.32,25.99,54060.0,7.1,23.4,24.57,24.68,48670.0,51100.0,51330.0
1,47-2073,9420.0,2.4,4.587,1.55,22.31,46410.0,0.8,18.21,21.84,24.69,37870.0,45420.0,51350.0
2,47-2073,2930.0,4.1,9.417,3.18,36.74,76420.0,1.3,30.0,34.8,42.78,62400.0,72380.0,88980.0
4,47-2073,12710.0,6.3,4.062,1.37,27.82,57870.0,1.1,24.2,28.11,30.43,50340.0,58460.0,63280.0
5,47-2073,5310.0,3.6,4.174,1.41,20.76,43180.0,0.9,17.77,20.54,22.83,36960.0,42710.0,47490.0
6,47-2073,32690.0,2.6,1.822,0.61,42.54,88480.0,1.0,30.0,39.59,55.08,62390.0,82350.0,114560.0
8,47-2073,11920.0,2.7,4.209,1.42,28.59,59470.0,0.8,24.32,28.57,31.36,50590.0,59420.0,65230.0
9,47-2073,3120.0,8.9,1.879,0.63,37.71,78430.0,2.0,29.78,35.46,45.65,61940.0,73770.0,94960.0
10,47-2073,1270.0,9.3,2.699,0.91,28.48,59240.0,3.0,21.09,24.35,33.3,43870.0,50640.0,69270.0
11,47-2073,490.0,7.3,0.701,0.24,35.67,74200.0,1.7,29.84,31.85,37.56,62060.0,66240.0,78130.0
12,47-2073,27540.0,3.1,2.879,0.97,27.68,57570.0,1.0,18.88,22.72,27.77,39260.0,47260.0,57760.0
13,47-2073,13060.0,3.3,2.746,0.93,21.92,45600.0,1.0,17.9,21.57,24.1,37230.0,44870.0,50130.0
15,47-2073,1700.0,6.7,2.758,0.93,42.56,88520.0,1.9,32.15,43.8,53.01,66880.0,91100.0,110260.0
16,47-2073,3990.0,6.5,4.85,1.64,27.55,57310.0,1.5,23.34,26.73,30.97,48560.0,55600.0,64410.0
17,47-2073,11780.0,4.1,1.96,0.66,41.05,85380.0,1.5,30.31,43.13,50.41,63050.0,89720.0,104850.0
18,47-2073,11500.0,2.8,3.642,1.23,32.16,66890.0,0.8,24.03,30.75,39.66,49980.0,63960.0,82490.0
19,47-2073,6190.0,3.3,4.01,1.35,28.65,59590.0,0.9,23.68,28.33,33.36,49250.0,58920.0,69380.0
20,47-2073,7280.0,4.3,5.159,1.74,24.97,51940.0,1.7,19.0,22.96,28.86,39510.0,47760.0,60020.0
21,47-2073,6530.0,3.2,3.328,1.12,27.45,57100.0,1.3,22.4,26.25,31.17,46600.0,54610.0,64830.0
22,47-2073,6840.0,5.0,3.691,1.24,24.75,51480.0,1.7,20.6,23.52,29.15,42840.0,48910.0,60630.0
23,47-2073,1960.0,5.6,3.151,1.06,26.18,54450.0,2.4,22.24,24.53,28.77,46260.0,51020.0,59830.0
24,47-2073,6210.0,7.5,2.319,0.78,28.2,58660.0,1.3,23.41,28.85,31.83,48690.0,60000.0,66200.0
25,47-2073,9430.0,4.8,2.587,0.87,37.75,78530.0,1.8,28.5,33.0,47.33,59290.0,68640.0,98440.0
26,47-2073,9970.0,3.6,2.294,0.77,29.7,61780.0,1.0,24.18,28.61,35.41,50280.0,59510.0,73650.0
27,47-2073,7020.0,5.4,2.436,0.82,36.09,75060.0,1.1,29.62,36.71,43.81,61610.0,76350.0,91130.0
28,47-2073,4320.0,4.7,3.754,1.27,21.78,45290.0,1.5,17.49,20.8,25.09,36380.0,43260.0,52180.0
29,47-2073,9200.0,4.5,3.2,1.08,32.05,66670.0,1.8,23.71,29.8,39.45,49310.0,61990.0,82060.0
30,47-2073,3670.0,4.4,7.307,2.46,28.84,60000.0,1.3,23.75,28.15,32.31,49400.0,58550.0,67200.0
31,47-2073,3320.0,3.9,3.316,1.12,26.18,54460.0,1.4,22.25,24.46,29.38,46290.0,50880.0,61110.0
32,47-2073,6040.0,4.6,4.075,1.37,35.09,72990.0,1.4,28.35,32.71,38.85,58960.0,68050.0,80800.0
33,47-2073,1820.0,4.1,2.701,0.91,31.5,65530.0,1.5,25.61,30.0,39.2,53280.0,62400.0,81530.0
34,47-2073,6960.0,16.3,1.657,0.56,42.81,89040.0,1.8,31.28,39.22,57.15,65060.0,81580.0,118870.0
35,47-2073,4900.0,4.7,5.791,1.95,24.16,50250.0,1.4,21.2,22.8,27.6,44090.0,47420.0,57410.0
36,47-2073,14850.0,3.6,1.581,0.53,40.8,84860.0,1.6,27.15,35.41,48.97,56470.0,73660.0,101860.0
37,47-2073,15510.0,2.2,3.234,1.09,23.24,48330.0,1.0,19.63,22.82,24.85,40830.0,47460.0,51680.0
38,47-2073,3880.0,5.2,9.29,3.13,31.08,64650.0,1.0,25.51,29.82,34.24,53070.0,62020.0,71220.0
39,47-2073,14910.0,3.5,2.725,0.92,31.73,65990.0,1.1,24.01,29.04,40.07,49940.0,60390.0,83350.0
40,47-2073,7080.0,5.5,4.251,1.43,22.87,47570.0,1.1,19.05,22.22,24.58,39620.0,46230.0,51130.0
41,47-2073,4660.0,4.7,2.398,0.81,32.82,68260.0,1.6,27.49,30.43,36.62,57180.0,63290.0,76180.0
42,47-2073,21210.0,3.0,3.566,1.2,28.85,60010.0,1.0,22.39,26.82,31.71,46580.0,55780.0,65970.0
44,47-2073,780.0,14.8,1.591,0.54,34.06,70850.0,2.6,27.52,36.74,37.83,57230.0,76420.0,78680.0
45,47-2073,8360.0,5.7,3.762,1.27,22.29,46360.0,0.7,18.69,22.3,23.6,38880.0,46380.0,49080.0
46,47-2073,1840.0,5.5,4.144,1.4,26.08,54240.0,1.2,23.49,25.25,28.85,48860.0,52510.0,60010.0
47,47-2073,9140.0,3.5,2.84,0.96,23.63,49150.0,0.9,20.15,22.73,25.19,41910.0,47270.0,52400.0
48,47-2073,49120.0,3.2,3.623,1.22,24.04,50000.0,0.5,20.22,22.78,27.23,42060.0,47380.0,56650.0
49,47-2073,6650.0,3.6,3.96,1.34,27.32,56820.0,0.8,23.88,27.78,29.98,49680.0,57790.0,62360.0
50,47-2073,1100.0,5.2,3.667,1.24,26.94,56030.0,1.9,23.69,25.62,28.54,49270.0,53280.0,59360.0
51,47-2073,11510.0,3.8,2.89,0.97,25.06,52120.0,0.9,20.63,23.51,28.36,42910.0,48890.0,58980.0
53,47-2073,8080.0,4.1,2.311,0.78,40.29,83810.0,1.0,30.64,37.13,50.45,63730.0,77230.0,104930.0
54,47-2073,6810.0,3.1,9.886,3.33,24.62,51220.0,1.1,19.09,22.75,28.67,39700.0,47320.0,59640.0
55,47-2073,9770.0,3.6,3.385,1.14,33.6,69890.0,0.9,27.51,31.88,41.65,57220.0,66310.0,86640.0
56,47-2073,4020.0,3.2,14.683,4.95,30.39,63220.0,0.9,24.38,29.7,38.07,50700.0,61780.0,79190.0
1,47-2081,400.0,12.0,0.194,0.32,22.24,46260.0,4.0,19.31,21.77,23.07,40160.0,45280.0,47980.0
2,47-2081,100.0,15.7,0.321,0.54,31.35,65200.0,4.1,22.22,35.64,35.97,46230.0,74130.0,74810.0
4,47-2081,4310.0,11.5,1.376,2.3,24.72,51410.0,3.4,18.49,23.63,28.29,38460.0,49150.0,58840.0
5,47-2081,340.0,12.9,0.268,0.45,19.49,40530.0,1.0,17.68,19.63,21.05,36780.0,40830.0,43770.0
6,47-2081,30920.0,3.2,1.723,2.88,36.09,75060.0,1.6,26.24,30.96,47.94,54580.0,64390.0,99720.0
8,47-2081,1800.0,10.6,0.637,1.06,27.92,58070.0,1.2,24.15,28.91,30.8,50240.0,60130.0,64070.0
9,47-2081,90.0,42.6,0.054,0.09,26.04,54170.0,3.5,23.13,25.1,28.94,48110.0,52210.0,60190.0
10,47-2081,340.0,18.5,0.719,1.2,25.32,52660.0,3.4,21.51,23.74,27.15,44740.0,49380.0,56460.0
12,47-2081,5450.0,9.5,0.569,0.95,20.77,43190.0,2.3,16.23,22.11,23.9,33750.0,45990.0,49700.0
13,47-2081,1040.0,12.5,0.218,0.36,23.65,49180.0,5.0,17.83,22.45,25.26,37080.0,46690.0,52530.0
15,47-2081,600.0,9.5,0.966,1.61,45.31,94230.0,1.7,36.6,51.38,56.04,76120.0,106870.0,116570.0
16,47-2081,1150.0,12.9,1.396,2.33,21.93,45610.0,2.9,18.22,22.16,23.69,37900.0,46090.0,49260.0
17,47-2081,1090.0,15.8,0.182,0.3,28.82,59950.0,13.5,18.06,22.64,45.81,37560.0,47090.0,95290.0
18,47-2081,940.0,15.1,0.298,0.5,25.27,52560.0,2.7,19.56,24.19,30.46,40690.0,50310.0,63350.0
19,47-2081,570.0,10.5,0.372,0.62,26.4,54910.0,5.2,18.84,23.95,29.6,39180.0,49820.0,61570.0
20,47-2081,980.0,16.3,0.691,1.15,21.86,45460.0,5.0,17.41,20.9,25.51,36220.0,43470.0,53070.0
21,47-2081,350.0,19.3,0.18,0.3,18.48,38440.0,11.2,10.07,18.77,23.35,20950.0,39040.0,48560.0
22,47-2081,500.0,11.2,0.272,0.46,17.48,36360.0,1.9,14.27,17.29,21.0,29680.0,35950.0,43680.0
23,47-2081,550.0,4.2,0.88,1.47,27.53,57260.0,0.7,23.61,27.91,30.11,49100.0,58040.0,62630.0
24,47-2081,1660.0,10.6,0.618,1.03,25.69,53430.0,2.6,22.12,23.91,28.12,46000.0,49740.0,58490.0
25,47-2081,1300.0,21.4,0.357,0.6,29.93,62260.0,5.2,23.53,31.96,35.12,48930.0,66470.0,73050.0
27,47-2081,680.0,20.2,0.237,0.4,29.67,61720.0,3.3,24.3,29.46,35.86,50540.0,61290.0,74590.0
28,47-2081,240.0,19.1,0.208,0.35,20.84,43340.0,5.3,16.63,19.06,22.95,34580.0,39650.0,47740.0
29,47-2081,630.0,13.5,0.22,0.37,28.9,60110.0,3.4,23.23,27.22,35.55,48320.0,56620.0,73940.0
30,47-2081,190.0,28.9,0.381,0.64,19.76,41100.0,2.4,17.79,20.63,21.36,37010.0,42910.0,44430.0
31,47-2081,700.0,9.1,0.698,1.17,24.36,50660.0,3.7,18.03,22.67,28.86,37500.0,47160.0,60030.0
32,47-2081,2230.0,9.9,1.504,2.51,24.01,49930.0,2.1,18.57,22.24,27.45,38630.0,46260.0,57100.0
33,47-2081,430.0,13.5,0.632,1.06,31.38,65270.0,3.9,25.79,29.07,35.47,53640.0,60460.0,73770.0
34,47-2081,630.0,32.3,0.15,0.25,31.62,65760.0,6.0,26.01,29.88,36.79,54090.0,62140.0,76520.0
35,47-2081,730.0,22.7,0.865,1.45,24.51,50990.0,5.5,18.4,24.15,27.59,38260.0,50240.0,57390.0
36,47-2081,3590.0,14.1,0.383,0.64,31.81,66150.0,5.4,23.54,29.65,36.1,48960.0,61670.0,75090.0
37,47-2081,1300.0,10.3,0.271,0.45,25.0,52000.0,2.6,19.6,23.56,29.03,40770.0,49010.0,60390.0
39,47-2081,1490.0,10.5,0.272,0.46,28.12,58480.0,3.7,23.46,28.64,30.04,48810.0,59560.0,62480.0
40,47-2081,230.0,19.7,0.139,0.23,22.03,45830.0,4.9,18.71,22.3,23.16,38920.0,46380.0,48180.0
41,47-2081,1820.0,14.2,0.937,1.57,29.94,62270.0,2.9,20.63,28.92,39.98,42910.0,60160.0,83160.0
42,47-2081,1760.0,7.9,0.296,0.49,26.41,54930.0,2.4,21.3,25.17,30.67,44300.0,52360.0,63800.0
45,47-2081,560.0,6.2,0.251,0.42,20.18,41980.0,1.4,17.51,21.48,22.2,36410.0,44670.0,46170.0
46,47-2081,260.0,10.4,0.589,0.98,22.68,47170.0,2.5,18.52,22.09,28.1,38520.0,45940.0,58440.0
47,47-2081,1070.0,9.2,0.331,0.55,20.9,43480.0,1.8,17.82,21.35,22.69,37060.0,44410.0,47200.0
48,47-2081,6270.0,8.4,0.462,0.77,22.51,46810.0,1.4,19.32,22.83,24.23,40180.0,47490.0,50400.0
49,47-2081,2400.0,5.9,1.43,2.39,23.64,49180.0,2.4,17.84,23.9,27.34,37110.0,49700.0,56860.0
50,47-2081,80.0,31.8,0.262,0.44,22.49,46780.0,6.8,18.18,23.33,24.02,37810.0,48530.0,49970.0
51,47-2081,2330.0,9.6,0.586,0.98,24.66,51300.0,1.5,21.19,24.1,27.94,44060.0,50120.0,58110.0
53,47-2081,4430.0,8.5,1.266,2.12,37.55,78090.0,3.7,28.04,34.18,49.67,58320.0,71090.0,103310.0
54,47-2081,80.0,21.4,0.114,0.19,21.67,45070.0,5.2,17.54,20.24,25.21,36480.0,42100.0,52440.0
55,47-2081,1060.0,8.5,0.366,0.61,27.41,57010.0,3.0,22.63,28.39,30.92,47060.0,59040.0,64320.0
56,47-2081,130.0,12.5,0.458,0.77,23.04,47920.0,4.4,18.0,21.33,27.32,37440.0,44370.0,56830.0
4,47-2082,1240.0,8.7,0.398,3.88,30.09,62590.0,3.2,22.16,25.28,38.35,46090.0,52570.0,79760.0
6,47-2082,3980.0,7.6,0.222,2.16,34.19,71120.0,2.3,25.63,33.1,39.75,53310.0,68840.0,82680.0
8,47-2082,300.0,34.6,0.104,1.02,32.16,66880.0,6.6,26.72,31.23,35.47,55580.0,64950.0,73770.0
9,47-2082,270.0,16.9,0.163,1.59,36.47,75860.0,3.9,29.63,40.43,42.38,61630.0,84100.0,88150.0
15,47-2082,230.0,16.7,0.374,3.65,41.56,86440.0,1.5,39.24,45.27,45.93,81630.0,94160.0,95530.0
16,47-2082,130.0,17.7,0.154,1.51,23.43,48720.0,2.1,19.98,21.09,27.21,41570.0,43870.0,56590.0
17,47-2082,420.0,19.5,0.07,0.68,47.6,99010.0,2.7,45.39,49.81,51.55,94410.0,103600.0,107220.0
18,47-2082,170.0,17.7,0.055,0.54,24.31,50570.0,2.0,22.17,22.79,25.38,46110.0,47410.0,52790.0
23,47-2082,40.0,45.5,0.071,0.7,24.85,51690.0,0.7,23.93,25.38,27.23,49770.0,52790.0,56630.0
25,47-2082,430.0,23.2,0.117,1.14,41.63,86600.0,12.0,29.15,46.78,51.23,60640.0,97310.0,106550.0
26,47-2082,100.0,44.7,0.023,0.23,30.36,63140.0,4.6,28.72,31.8,33.88,59730.0,66150.0,70480.0
27,47-2082,300.0,20.0,0.103,1.0,37.76,78550.0,2.7,38.17,40.09,40.27,79380.0,83380.0,83760.0
29,47-2082,210.0,22.1,0.074,0.72,33.29,69240.0,5.2,28.47,37.86,38.39,59210.0,78750.0,79850.0
32,47-2082,980.0,13.2,0.658,6.42,29.83,62050.0,4.7,21.82,26.76,39.05,45390.0,55660.0,81220.0
34,47-2082,50.0,30.9,0.011,0.11,44.52,92590.0,0.6,43.7,44.35,45.4,90900.0,92260.0,94440.0
36,47-2082,2720.0,32.6,0.289,2.82,30.53,63490.0,19.2,25.0,25.0,30.99,52000.0,52000.0,64450.0
37,47-2082,30.0,37.3,0.006,0.06,17.62,36660.0,9.6,15.64,16.5,19.53,32540.0,34330.0,40610.0
38,47-2082,80.0,29.1,0.19,1.86,35.03,72860.0,2.4,28.9,37.4,37.88,60110.0,77790.0,78790.0
39,47-2082,70.0,29.1,0.012,0.12,31.57,65670.0,1.8,31.08,31.79,32.59,64650.0,66120.0,67800.0
41,47-2082,490.0,10.7,0.25,2.44,38.29,79640.0,3.7,27.11,42.43,45.29,56380.0,88250.0,94190.0
42,47-2082,90.0,30.3,0.014,0.14,39.96,83110.0,4.8,35.89,38.21,44.8,74650.0,79470.0,93190.0
48,47-2082,310.0,28.2,0.023,0.22,23.46,48790.0,4.0,19.48,21.93,24.24,40510.0,45620.0,50420.0
49,47-2082,450.0,12.6,0.265,2.59,25.93,53930.0,2.4,18.81,26.17,29.82,39130.0,54440.0,62020.0
53,47-2082,2010.0,10.6,0.574,5.6,37.0,76960.0,3.2,27.76,32.31,49.34,57750.0,67200.0,102630.0
55,47-2082,80.0,22.8,0.029,0.28,29.39,61120.0,4.6,25.61,29.57,31.29,53260.0,61510.0,65090.0
1,47-2111,10250.0,4.4,4.991,1.06,26.2,54490.0,1.3,20.3,24.76,30.87,42220.0,51500.0,64210.0
2,47-2111,1620.0,6.5,5.209,1.11,39.5,82160.0,1.6,29.3,39.5,46.21,60930.0,82160.0,96120.0
4,47-2111,17640.0,5.2,5.635,1.2,28.57,59420.0,1.1,22.9,29.06,32.31,47640.0,60440.0,67210.0
5,47-2111,7650.0,4.1,6.021,1.28,23.94,49800.0,1.1,18.16,23.31,28.4,37770.0,48480.0,59070.0
6,47-2111,72880.0,2.7,4.061,0.87,40.54,84330.0,1.1,27.95,37.25,48.78,58140.0,77470.0,101470.0
8,47-2111,16110.0,4.9,5.687,1.21,30.17,62760.0,1.3,22.92,29.25,36.81,47670.0,60850.0,76560.0
9,47-2111,7230.0,4.0,4.354,0.93,33.18,69010.0,1.5,24.82,34.38,37.4,51620.0,71500.0,77790.0
10,47-2111,2420.0,6.6,5.157,1.1,30.93,64340.0,3.2,22.7,29.32,37.52,47220.0,60990.0,78030.0
11,47-2111,1860.0,9.2,2.654,0.57,42.72,88860.0,3.6,31.42,38.23,56.77,65350.0,79520.0,118090.0
12,47-2111,46690.0,3.1,4.88,1.04,25.18,52380.0,0.7,21.78,24.1,28.45,45300.0,50120.0,59180.0
13,47-2111,21010.0,3.3,4.415,0.94,27.85,57930.0,1.0,21.97,26.59,33.34,45700.0,55300.0,69350.0
15,47-2111,3300.0,6.1,5.351,1.14,42.44,88280.0,1.7,31.06,44.59,54.19,64600.0,92750.0,112710.0
16,47-2111,5050.0,4.2,6.138,1.31,26.56,55240.0,1.1,19.41,23.71,31.95,40360.0,49310.0,66450.0
17,47-2111,21890.0,4.3,3.641,0.78,42.33,88040.0,1.5,34.51,45.72,51.01,71770.0,95090.0,106090.0
18,47-2111,15650.0,2.1,4.958,1.06,32.91,68450.0,0.8,24.25,32.73,39.65,50440.0,68070.0,82460.0
19,47-2111,7450.0,3.2,4.825,1.03,30.68,63810.0,1.5,22.88,30.61,38.15,47580.0,63670.0,79350.0
20,47-2111,5820.0,3.1,4.122,0.88,29.85,62080.0,1.0,22.39,28.79,36.97,46580.0,59880.0,76910.0
21,47-2111,9620.0,3.3,4.901,1.04,28.18,58610.0,1.1,22.05,27.47,35.73,45870.0,57140.0,74310.0
22,47-2111,11100.0,2.8,5.995,1.28,27.88,57990.0,0.9,22.69,28.49,30.94,47200.0,59260.0,64360.0
23,47-2111,3380.0,3.4,5.44,1.16,31.21,64920.0,1.7,25.88,29.79,35.37,53820.0,61970.0,73570.0
24,47-2111,12930.0,5.1,4.827,1.03,33.22,69100.0,1.6,23.71,30.3,39.52,49310.0,63030.0,82210.0
25,47-2111,19140.0,3.5,5.253,1.12,39.35,81840.0,1.9,27.92,39.02,47.44,58080.0,81170.0,98680.0
26,47-2111,24240.0,1.9,5.576,1.19,31.67,65870.0,1.1,23.21,30.28,38.68,48270.0,62980.0,80450.0
27,47-2111,11280.0,5.3,3.915,0.83,37.88,78790.0,1.5,29.3,37.52,47.53,60950.0,78050.0,98870.0
28,47-2111,5040.0,3.2,4.386,0.93,27.39,56980.0,1.3,21.45,28.16,31.78,44610.0,58580.0,66100.0
29,47-2111,12390.0,5.4,4.309,0.92,32.62,67850.0,2.3,22.98,30.11,39.58,47810.0,62640.0,82330.0
30,47-2111,2890.0,3.4,5.766,1.23,31.22,64940.0,1.2,23.56,31.05,36.9,49000.0,64590.0,76760.0
31,47-2111,6160.0,4.7,6.152,1.31,28.79,59890.0,1.3,22.41,28.68,36.4,46610.0,59660.0,75710.0
32,47-2111,8370.0,6.0,5.652,1.2,33.0,68650.0,2.5,22.1,29.07,40.5,45970.0,60460.0,84240.0
33,47-2111,3450.0,4.7,5.103,1.09,29.22,60780.0,2.0,21.51,29.46,36.55,44740.0,61270.0,76030.0
34,47-2111,14350.0,5.6,3.416,0.73,37.76,78530.0,2.6,24.8,32.81,52.41,51570.0,68250.0,109010.0
35,47-2111,5060.0,5.0,5.987,1.28,28.31,58880.0,1.4,21.73,26.92,35.79,45200.0,56000.0,74440.0
36,47-2111,40670.0,3.6,4.33,0.92,40.17,83550.0,2.1,28.26,37.23,51.16,58770.0,77430.0,106410.0
37,47-2111,21900.0,2.9,4.567,0.97,25.78,53610.0,0.9,22.39,24.49,29.02,46560.0,50950.0,60350.0
38,47-2111,3180.0,2.8,7.614,1.62,35.02,72850.0,2.2,26.39,36.6,40.86,54890.0,76120.0,84980.0
39,47-2111,24430.0,2.8,4.467,0.95,30.94,64360.0,1.4,23.21,30.46,37.55,48290.0,63370.0,78100.0
40,47-2111,7220.0,4.4,4.337,0.92,28.72,59750.0,1.7,20.83,27.76,33.0,43330.0,57750.0,68650.0
41,47-2111,9260.0,3.3,4.767,1.02,41.03,85330.0,0.8,29.83,42.68,52.93,62040.0,88770.0,110100.0
42,47-2111,20770.0,3.3,3.491,0.74,35.15,73100.0,2.1,24.22,31.59,42.72,50390.0,65700.0,88850.0
44,47-2111,2350.0,5.6,4.81,1.03,33.1,68840.0,2.9,24.14,31.85,38.15,50210.0,66240.0,79360.0
45,47-2111,7320.0,3.8,3.291,0.7,26.61,55360.0,1.2,21.91,24.98,29.76,45570.0,51950.0,61900.0
46,47-2111,2650.0,4.1,5.973,1.27,27.3,56790.0,1.0,22.64,27.76,30.93,47090.0,57750.0,64330.0
47,47-2111,17200.0,3.1,5.342,1.14,27.74,57710.0,1.0,22.01,26.62,32.03,45770.0,55380.0,66620.0
48,47-2111,70580.0,2.7,5.206,1.11,27.09,56350.0,0.8,21.54,26.87,30.91,44800.0,55890.0,64300.0
49,47-2111,11350.0,5.5,6.759,1.44,28.73,59760.0,1.2,22.6,28.79,35.76,47000.0,59890.0,74380.0
50,47-2111,1240.0,3.5,4.129,0.88,27.02,56190.0,1.1,22.67,27.32,30.87,47150.0,56830.0,64200.0
51,47-2111,22150.0,3.3,5.563,1.19,31.12,64730.0,1.3,23.27,29.0,36.85,48390.0,60320.0,76640.0
53,47-2111,18820.0,2.6,5.384,1.15,42.61,88620.0,0.9,31.29,39.44,51.82,65070.0,82020.0,107780.0
54,47-2111,3560.0,2.6,5.165,1.1,31.58,65690.0,1.8,22.73,30.34,38.74,47280.0,63100.0,80570.0
55,47-2111,11630.0,3.0,4.029,0.86,34.65,72080.0,1.1,26.26,35.89,40.8,54610.0,74660.0,84870.0
56,47-2111,2370.0,5.3,8.672,1.85,32.69,68000.0,1.1,24.25,30.98,37.87,50440.0,64440.0,78770.0
1,47-2121,420.0,17.0,0.206,0.59,22.42,46640.0,3.6,18.94,22.03,25.69,39400.0,45810.0,53440.0
2,47-2121,120.0,27.1,0.4,1.14,25.38,52780.0,14.0,16.5,22.09,32.55,34330.0,45940.0,67690.0
4,47-2121,1790.0,26.3,0.571,1.62,23.78,49460.0,2.6,20.72,23.47,24.25,43100.0,48820.0,50440.0
5,47-2121,480.0,19.6,0.374,1.06,19.4,40350.0,2.9,17.13,18.0,22.1,35630.0,37440.0,45960.0
6,47-2121,7360.0,6.7,0.41,1.17,34.46,71680.0,2.9,23.35,29.75,47.24,48560.0,61880.0,98250.0
8,47-2121,1440.0,10.7,0.508,1.45,28.49,59260.0,2.3,22.65,28.57,32.16,47100.0,59430.0,66890.0
9,47-2121,300.0,19.2,0.178,0.51,27.65,57520.0,3.5,22.1,29.05,31.49,45970.0,60420.0,65500.0
10,47-2121,40.0,22.5,0.077,0.22,22.97,47780.0,3.1,20.27,22.43,26.5,42160.0,46650.0,55110.0
11,47-2121,240.0,44.1,0.345,0.98,33.03,68700.0,3.1,33.47,35.13,35.14,69630.0,73070.0,73090.0
12,47-2121,4370.0,10.6,0.457,1.3,22.26,46290.0,2.0,17.94,22.16,24.8,37320.0,46090.0,51580.0
13,47-2121,1430.0,16.5,0.3,0.85,23.58,49050.0,3.9,18.34,22.43,25.78,38150.0,46650.0,53630.0
15,47-2121,280.0,17.7,0.461,1.31,44.01,91530.0,5.5,37.82,44.47,48.94,78670.0,92500.0,101780.0
16,47-2121,250.0,25.2,0.3,0.85,22.85,47520.0,5.5,18.32,22.56,26.91,38110.0,46930.0,55980.0
18,47-2121,1070.0,9.0,0.34,0.97,26.27,54630.0,4.3,21.71,24.38,30.7,45150.0,50700.0,63850.0
19,47-2121,660.0,16.7,0.426,1.21,24.8,51580.0,3.8,18.7,25.18,29.38,38890.0,52370.0,61120.0
20,47-2121,370.0,12.4,0.259,0.74,24.39,50720.0,4.0,19.29,22.82,28.31,40110.0,47470.0,58870.0
21,47-2121,630.0,14.3,0.319,0.91,23.31,48480.0,2.4,18.84,23.73,27.0,39180.0,49360.0,56160.0
22,47-2121,1010.0,12.5,0.547,1.55,21.38,44470.0,2.9,17.28,21.07,23.9,35940.0,43820.0,49700.0
23,47-2121,130.0,21.9,0.214,0.61,23.92,49750.0,3.1,22.33,23.69,26.56,46450.0,49270.0,55250.0
24,47-2121,1030.0,16.1,0.383,1.09,29.43,61210.0,4.0,24.45,28.86,30.84,50860.0,60030.0,64140.0
25,47-2121,1060.0,12.3,0.29,0.82,33.72,70130.0,3.7,27.12,30.43,37.07,56410.0,63300.0,77100.0
26,47-2121,1520.0,15.3,0.35,1.0,25.95,53980.0,1.7,22.49,24.61,28.89,46770.0,51190.0,60100.0
27,47-2121,640.0,20.1,0.223,0.64,34.59,71940.0,7.3,24.13,37.09,47.22,50200.0,77150.0,98230.0
28,47-2121,490.0,17.3,0.426,1.21,19.37,40300.0,2.5,17.09,18.33,21.99,35540.0,38130.0,45730.0
29,47-2121,740.0,19.7,0.258,0.74,26.82,55790.0,3.3,18.91,24.97,34.93,39330.0,51940.0,72660.0
30,47-2121,110.0,31.3,0.223,0.63,23.04,47910.0,9.8,17.93,23.0,28.0,37290.0,47840.0,58240.0
31,47-2121,320.0,33.8,0.324,0.92,27.31,56810.0,5.2,21.01,26.29,31.25,43700.0,54670.0,65000.0
32,47-2121,690.0,21.8,0.467,1.33,26.55,55220.0,5.5,21.48,23.84,29.34,44670.0,49590.0,61020.0
33,47-2121,150.0,31.4,0.228,0.65,28.76,59820.0,5.1,24.15,29.53,30.41,50230.0,61430.0,63250.0
34,47-2121,930.0,15.4,0.221,0.63,37.14,77250.0,6.1,23.66,42.0,49.65,49220.0,87360.0,103270.0
35,47-2121,90.0,26.1,0.101,0.29,23.48,48830.0,4.3,22.76,24.0,27.07,47340.0,49920.0,56310.0
36,47-2121,2210.0,9.2,0.236,0.67,36.02,74920.0,5.7,24.04,31.45,48.14,50000.0,65410.0,100130.0
37,47-2121,1160.0,13.6,0.242,0.69,21.08,43840.0,1.6,18.07,19.98,23.35,37590.0,41570.0,48580.0
38,47-2121,190.0,13.6,0.447,1.27,28.22,58690.0,1.3,24.39,29.04,31.41,50730.0,60400.0,65320.0
39,47-2121,1740.0,10.5,0.319,0.91,26.6,55330.0,2.1,21.5,28.14,30.87,44720.0,58520.0,64220.0
